role,p,mor,ks,n,val,se
Detector,0.2,15,3,100,0.24885832889796478,0.018692786103607716
Detector,0.2,15,4,100,0.32282139588940506,0.021860774224542107
Detector,0.2,15,5,100,0.4708138135578189,0.024914816652096224
Detector,0.2,15,6,100,0.6089621265935742,0.02381272549682059
Detector,0.2,15,7,100,0.682316781277698,0.021676059126454005
Detector,0.2,15,8,100,0.7226924788979554,0.020040805984228367
Detector,0.2,15,9,100,0.7505592733989466,0.018722005051379196
Detector,0.2,15,10,100,0.7664039328623315,0.017902894455548234
Liar,0.2,15,0,100,2.316230360977067,0.1282812509281716
Liar,0.2,15,1,100,2.4465480675123317,0.10991443561959002
Liar,0.2,15,2,100,2.838777484133208,0.08684202732551327
Liar,0.2,15,3,100,3.445158303920257,0.06247714812093223
Liar,0.2,15,4,100,4.207659801655688,0.04049091357937579
Liar,0.2,15,5,100,5.082497375474719,0.02326124268143833
Liar,0.2,15,6,100,6.025672202694608,0.011495788969796384
Liar,0.2,15,7,100,7.000665308539601,0.004534223496272941
Liar,0.2,15,8,100,7.990840619022567,9.435491396826793e-4
Liar,0.2,15,9,100,8.988271688607758,6.684570473556546e-4
Liar,0.2,15,10,100,9.989009370918048,0.00117787124718579
Detector2,0.2,15,0,100,0.06024337147239943,0.005661410766603791
Detector2,0.2,15,1,100,0.028819464569368614,0.002798890303130352
Detector2,0.2,15,2,100,0.037532228790198484,0.003612356059223868
Detector2,0.2,15,3,100,0.08124204163891437,0.007464177230925527
Detector2,0.2,15,4,100,0.18754379233280286,0.015237111829023337
Detector2,0.2,15,5,100,0.33722869476312595,0.022350550219148436
Detector2,0.2,15,6,100,0.4372282578535634,0.024605970838790132
Detector2,0.2,15,7,100,0.46635735414476603,0.024886817237985928
Detector2,0.2,15,8,100,0.46782642734128316,0.02489648612223743
Detector2,0.2,15,9,100,0.4769059745575395,0.0249466665988863
Detector2,0.2,15,10,100,0.4892428386272825,0.024988428347920134
Detector,0.2,16,0,100,0.2144904609853129,0.016848430313162088
Detector,0.2,16,1,100,0.2115301973292387,0.016678517294709202
Detector,0.2,16,2,100,0.21579861038020634,0.016922957013817824
Detector,0.2,16,3,100,0.23418049192874343,0.017933998912875514
Detector,0.2,16,4,100,0.2943742401249912,0.020771804687582524
Detector,0.2,16,5,100,0.4190503272158598,0.02434471504761406
Detector,0.2,16,6,100,0.5368921400586266,0.024863897000189466
Detector,0.2,16,7,100,0.6027266478938983,0.023944723581248304
Detector,0.2,16,8,100,0.6408708478138018,0.02301554042362207
Detector,0.2,16,9,100,0.6583822371347126,0.022491506696020368
Detector,0.2,16,10,100,0.6714605446586391,0.02206012816253628
Liar,0.2,16,0,100,2.0484183594205545,0.11474805375763975
Liar,0.2,16,1,100,2.2463639640174544,0.0922692259135719
Liar,0.2,16,2,100,2.702476960346429,0.06873477647785069
Liar,0.2,16,3,100,3.36088560221252,0.046904009653417296
Liar,0.2,16,4,100,4.160928941337945,0.029015117534180585
Liar,0.2,16,5,100,5.058926688487471,0.016070125847036227
Liar,0.2,16,6,100,6.015618042027896,0.007747196973393718
Liar,0.2,16,7,100,6.99804469867817,0.003007941811915867
Liar,0.2,16,8,100,7.991937137928797,6.291881528736127e-4
Liar,0.2,16,9,100,8.990827197669539,4.5636725249043427e-4
Liar,0.2,16,10,100,9.991772843055365,7.749441685172842e-4
Detector2,0.2,16,0,100,0.04624845522168395,0.004410953561129184
Detector2,0.2,16,1,100,0.022511063754761772,0.0022004315763390824
Detector2,0.2,16,2,100,0.030104025524756488,0.0029197773171961297
Detector2,0.2,16,3,100,0.0669650006301531,0.006248068932075669
Detector2,0.2,16,4,100,0.1618308415555014,0.01356416202769396
Detector2,0.2,16,5,100,0.300471072623641,0.021018820714003964
Detector2,0.2,16,6,100,0.3900522703639831,0.023791149674788535
Detector2,0.2,16,7,100,0.41578819669926637,0.024290837218483855
Detector2,0.2,16,8,100,0.41703122573158674,0.024311618249639712
Detector2,0.2,16,9,100,0.4363012347564071,0.024594246730644167
Detector2,0.2,16,10,100,0.45100907029309273,0.02475998888064529
Detector,0.2,17,0,100,0.21354177826065057,0.01679416871979297
Detector,0.2,17,1,100,0.21140772775331285,0.016671450039949402
Detector,0.2,17,2,100,0.21495290644321907,0.016874815445483176
Detector,0.2,17,3,100,0.2300965072119355,0.017715210458080322
Detector,0.2,17,4,100,0.2814907907474271,0.02022537254718153
Detector,0.2,17,5,100,0.39571596361207784,0.023912483975464253
Detector,0.2,17,6,100,0.512263247934378,0.024984961275009997
Detector,0.2,17,7,100,0.5784463112505908,0.024384617625117545
Detector,0.2,17,8,100,0.6163078208063544,0.023647249081927696
Detector,0.2,17,9,100,0.6308564920207096,0.023287657849603398
Detector,0.2,17,10,100,0.6424362865731679,0.022971190426724637
Liar,0.2,17,0,100,2.2270084254660087,0.16437737050209422
Liar,0.2,17,1,100,2.423093755545877,0.13227896869656797
Liar,0.2,17,2,100,2.8547558249253733,0.09745573913906866
Liar,0.2,17,3,100,3.476203337193076,0.06524795878917412
Liar,0.2,17,4,100,4.23909716632022,0.039557914050780074
Liar,0.2,17,5,100,5.105103528977815,0.021540469369849276
Liar,0.2,17,6,100,6.039108326599763,0.010243527258749335
Liar,0.2,17,7,100,7.008656867218085,0.00393533659694239
Liar,0.2,17,8,100,7.995846554736895,8.031867922221589e-4
Liar,0.2,17,9,100,8.991360411177332,5.513516724334835e-4
Liar,0.2,17,10,100,9.990960008721956,9.717846633441697e-4
Detector2,0.2,17,0,100,0.03539301249032395,0.0034140347157183724
Detector2,0.2,17,1,100,0.017468779237710338,0.0017163620989654477
Detector2,0.2,17,2,100,0.023860829038836538,0.0023291489876415953
Detector2,0.2,17,3,100,0.05423744445495469,0.005129574407395039
Detector2,0.2,17,4,100,0.13668830935212492,0.011800461543858273
Detector2,0.2,17,5,100,0.26901124363073936,0.019664419443098234
Detector2,0.2,17,6,100,0.36243570697450855,0.023107606528439673
Detector2,0.2,17,7,100,0.39231621100877234,0.023840420158849275
Detector2,0.2,17,8,100,0.4015718265023598,0.024031189466191843
Detector2,0.2,17,9,100,0.42390186401112667,0.024420907369901892
Detector2,0.2,17,10,100,0.4431634072894778,0.02467696017290582
Detector,0.2,18,0,100,0.21739117386385845,0.01701322513899521
Detector,0.2,18,1,100,0.2155672558082994,0.016909801403157863
Detector,0.2,18,2,100,0.21851122900618059,0.01707640718043891
Detector,0.2,18,3,100,0.23129567684407495,0.01777979867173162
Detector,0.2,18,4,100,0.27674437632647997,0.02001569264981476
Detector,0.2,18,5,100,0.3896056011271392,0.023781307669749972
Detector,0.2,18,6,100,0.515927462944965,0.024974631592413678
Detector,0.2,18,7,100,0.5884137040042795,0.024218301694424366
Detector,0.2,18,8,100,0.634791123444695,0.0231831353040517
Detector,0.2,18,9,100,0.6770364023813985,0.021865811223185157
Detector,0.2,18,10,100,0.6930630457049036,0.021272666038314632
Liar,0.2,18,0,100,2.105805683839205,0.15814582727655452
Liar,0.2,18,1,100,2.3315431111144926,0.12199885371016853
Liar,0.2,18,2,100,2.7902801823950556,0.08626869294567455
Liar,0.2,18,3,100,3.435154161622198,0.055626684064119435
Liar,0.2,18,4,100,4.216453869708685,0.032667731668830795
Liar,0.2,18,5,100,5.09408982577904,0.017369043877331302
Liar,0.2,18,6,100,6.034936423339696,0.008123883469134969
Liar,0.2,18,7,100,7.008225362395015,0.003084733236075665
Liar,0.2,18,8,100,7.996982399027596,6.237413995333575e-4
Liar,0.2,18,9,100,8.992953076493508,4.310522789843315e-4
Liar,0.2,18,10,100,9.992490964279284,7.523233201542077e-4
Detector2,0.2,18,0,100,0.02933506110055469,0.002847451529078141
Detector2,0.2,18,1,100,0.014217560563672564,0.0014015421535290868
Detector2,0.2,18,2,100,0.01912482971991853,0.001875907060810265
Detector2,0.2,18,3,100,0.04376125551045709,0.004184620802660558
Detector2,0.2,18,4,100,0.11505476347339522,0.010181716487547631
Detector2,0.2,18,5,100,0.24506815576146254,0.018500975479313807
Detector2,0.2,18,6,100,0.3562815776462568,0.022934501507615106
Detector2,0.2,18,7,100,0.4108818327568507,0.02420579522672221
Detector2,0.2,18,8,100,0.453733908306704,0.024785944875942753
Detector2,0.2,18,9,100,0.4918738037673205,0.024993396493478797
Detector2,0.2,18,10,100,0.5265804089371348,0.02492934818607347
Detector,0.2,19,0,100,0.2160422443834198,0.01693679930251945
Detector,0.2,19,1,100,0.2146970641958944,0.01686022348215584
Detector,0.2,19,2,100,0.21708150566616732,0.016995712556387706
Detector,0.2,19,3,100,0.2274089689280129,0.0175694129779111
Detector,0.2,19,4,100,0.26520964699996097,0.019487349013811706
Detector,0.2,19,5,100,0.36543488342057023,0.023189222939996444
Detector,0.2,19,6,100,0.48736119172159204,0.02498402605253016
Detector,0.2,19,7,100,0.563505547959431,0.02459670453783724
Detector,0.2,19,8,100,0.6124916017521315,0.023734563953523986
Detector,0.2,19,9,100,0.6486420708910711,0.02279055347612138
Detector,0.2,19,10,100,0.6651099718791278,0.022273869718607363
Liar,0.2,19,0,100,1.9385779089848807,0.13834493034776849
Liar,0.2,19,1,100,2.1974965565148286,0.10234054057666613
Liar,0.2,19,2,100,2.6937136100282193,0.06952234632095547
Liar,0.2,19,3,100,3.373377595968981,0.043268017331463
Liar,0.2,19,4,100,4.181924042198617,0.024682894740935726
Liar,0.2,19,5,100,5.076978317406768,0.012846881865309337
Liar,0.2,19,6,100,6.027542511655171,0.005936914064288748
Liar,0.2,19,7,100,7.006147014380884,0.0022428610264358844
Liar,0.2,19,8,100,7.9974309143747195,4.5571778072819836e-4
Liar,0.2,19,9,100,8.994335132526583,3.087730790668773e-4
Liar,0.2,19,10,100,9.99400210633206,5.384356348580755e-4
Detector2,0.2,19,0,100,0.021817900024495778,0.002134187926301688
Detector2,0.2,19,1,100,0.01088551313624665,0.0010767018740007253
Detector2,0.2,19,2,100,0.01511975085293625,0.0014891143987081385
Detector2,0.2,19,3,100,0.035362705453089865,0.0034112184516127872
Detector2,0.2,19,4,100,0.0961466943002438,0.008690250747537927
Detector2,0.2,19,5,100,0.21480933968283392,0.01686662872678588
Detector2,0.2,19,6,100,0.31945843568423765,0.021740474355441748
Detector2,0.2,19,7,100,0.3701585493129476,0.023314119768348178
Detector2,0.2,19,8,100,0.3933190271211332,0.02386191700256185
Detector2,0.2,19,9,100,0.42084517923281345,0.02437345143493146
Detector2,0.2,19,10,100,0.450014164072385,0.024750141620661758
Detector,0.2,20,0,100,0.20606703672235016,0.016360341309881975
Detector,0.2,20,1,100,0.2052159652263477,0.016310237284256617
Detector,0.2,20,2,100,0.20701749396450655,0.016416125115716204
Detector,0.2,20,3,100,0.21471966227441466,0.0168615128907176
Detector,0.2,20,4,100,0.24345711048704005,0.018418574584034123
Detector,0.2,20,5,100,0.3221544510762442,0.0218370960728008
Detector,0.2,20,6,100,0.41739258155956044,0.02431760144186061
Detector,0.2,20,7,100,0.4748727219400949,0.02493686198973002
Detector,0.2,20,8,100,0.5081675056268266,0.024993329185183575
Detector,0.2,20,9,100,0.5393473575206027,0.024845178545614587
Detector,0.2,20,10,100,0.552926882389553,0.024719874512052244
Liar,0.2,20,0,100,1.8059970804424856,0.13689130658127474
Liar,0.2,20,1,100,2.109085610195555,0.0979401454768817
Liar,0.2,20,2,100,2.6393433517622693,0.0643660323488053
Liar,0.2,20,3,100,3.343383752667372,0.03890630963406373
Liar,0.2,20,4,100,4.168204858997399,0.02168704264828674
Liar,0.2,20,5,100,5.072289771927497,0.011102776949758381
Liar,0.2,20,6,100,6.02652503113949,0.005081138238042221
Liar,0.2,20,7,100,7.0064597269767805,0.0019128147437340519
Liar,0.2,20,8,100,7.998214231918496,3.9100013164250117e-4
Liar,0.2,20,9,100,8.995283507568615,2.575576143179788e-4
Liar,0.2,20,10,100,9.994859561811648,4.5202616971476894e-4
Detector2,0.2,20,0,100,0.016921954518594542,0.001663560197386516
Detector2,0.2,20,1,100,0.008537529692317023,8.464640279069828e-4
Detector2,0.2,20,2,100,0.012008129259567804,0.0011863934091253315
Detector2,0.2,20,3,100,0.028464945449665262,0.002765469233021284
Detector2,0.2,20,4,100,0.07982278722435518,0.007345110986409049
Detector2,0.2,20,5,100,0.18850944803131617,0.015297363603424466
Detector2,0.2,20,6,100,0.2917990783614946,0.020665237622887696
Detector2,0.2,20,7,100,0.3451188449877716,0.02260118278220781
Detector2,0.2,20,8,100,0.37844926912799587,0.023522541982448162
Detector2,0.2,20,9,100,0.412606277229033,0.02423623372202314
Detector2,0.2,20,10,100,0.44775265152228966,0.024727021457704872
Detector,0.2,21,0,100,0.21291853159679966,0.01675842304994623
Detector,0.2,21,1,100,0.21222740288264538,0.01671869323483327
Detector,0.2,21,2,100,0.21376173031643736,0.016806765296856006
Detector,0.2,21,3,100,0.22033016184677415,0.017178478162734847
Detector,0.2,21,4,100,0.2453874031419026,0.018517242552117598
Detector,0.2,21,5,100,0.3191147271049754,0.021728051804969246
Detector,0.2,21,6,100,0.4194064311105427,0.024350467665366027
Detector,0.2,21,7,100,0.4835225808528486,0.024972849465824908
Detector,0.2,21,8,100,0.524714332444471,0.024938920177182418
Detector,0.2,21,9,100,0.5929190971642625,0.024136604138217835
Detector,0.2,21,10,100,0.6151713805221628,0.02367355531086192
Liar,0.2,21,0,100,1.4202112031933445,0.10152910210661248
Liar,0.2,21,1,100,1.8351647532090516,0.06867969075295434
Liar,0.2,21,2,100,2.4624157465278507,0.043061205135943054
Liar,0.2,21,3,100,3.2394467107638696,0.02508929112534413
Liar,0.2,21,4,100,4.113054462347,0.01358760427731687
Liar,0.2,21,5,100,5.046004570066399,0.006782258401158823
Liar,0.2,21,6,100,6.015326539576064,0.0030573904234805324
Liar,0.2,21,7,100,7.002805578473383,0.0011538469524836885
Liar,0.2,21,8,100,7.99807924668218,2.4226929033494658e-4
Liar,0.2,21,9,100,8.99652903815815,1.5721601971957074e-4
Liar,0.2,21,10,100,9.99641944346188,2.745579724555011e-4
Detector2,0.2,21,0,100,0.012545214367610311,0.0012387831964081014
Detector2,0.2,21,1,100,0.006528908266436283,6.486281623284743e-4
Detector2,0.2,21,2,100,0.009442931147713784,9.35376219905332e-4
Detector2,0.2,21,3,100,0.02274022826283645,0.0022223110281390543
Detector2,0.2,21,4,100,0.06529752218002928,0.006103375577717786
Detector2,0.2,21,5,100,0.16035650266078183,0.013464229471518449
Detector2,0.2,21,6,100,0.25064145289210804,0.018782031498424123
Detector2,0.2,21,7,100,0.28742708992888455,0.020481275790389747
Detector2,0.2,21,8,100,0.3051921830600539,0.021204991445909246
Detector2,0.2,21,9,100,0.3360150614498886,0.02231089399287162
Detector2,0.2,21,10,100,0.36736542088932383,0.02324080684241338
Detector,0.2,22,0,100,0.21357362308971306,0.016795993061004624
Detector,0.2,22,1,100,0.21306239963987164,0.016766681349957128
Detector,0.2,22,2,100,0.21429542370379237,0.016837289508340448
Detector,0.2,22,3,100,0.21955286051553843,0.017134940195498296
Detector,0.2,22,4,100,0.23990610472833976,0.01823511656424146
Detector,0.2,22,5,100,0.30268926486675324,0.021106847380117776
Detector,0.2,22,6,100,0.39520974925203994,0.02390190033481797
Detector,0.2,22,7,100,0.4647475714645861,0.024875726628235555
Detector,0.2,22,8,100,0.5324368699668548,0.024894784946675335
Detector,0.2,22,9,100,0.5918415167924274,0.024156513579326626
Detector,0.2,22,10,100,0.6227967265414679,0.023492096395069995
Liar,0.2,22,0,100,1.2560650977608587,0.09436248342345921
Liar,0.2,22,1,100,1.7310955774686565,0.0621341529009834
Liar,0.2,22,2,100,2.401890002774,0.038022648378231036
Liar,0.2,22,3,100,3.207481190720123,0.02172713202938823
Liar,0.2,22,4,100,4.098406823585483,0.011609341741580634
Liar,0.2,22,5,100,5.040678330206926,0.005749245734699996
Liar,0.2,22,6,100,6.013830457248758,0.0025787130523617706
Liar,0.2,22,7,100,7.002792446167227,9.715845183400511e-4
Liar,0.2,22,8,100,7.998523059799114,2.1105754934245698e-4
Liar,0.2,22,9,100,8.997175829079426,1.2754895621018715e-4
Liar,0.2,22,10,100,9.997034450659664,2.2756536128242915e-4
Detector2,0.2,22,0,100,0.009870016854313518,9.772599621609085e-4
Detector2,0.2,22,1,100,0.005153431289162732,5.12687343511061e-4
Detector2,0.2,22,2,100,0.007485596862374811,7.429562701988815e-4
Detector2,0.2,22,3,100,0.01817571078426774,0.0017845354321754392
Detector2,0.2,22,4,100,0.053450214289884675,0.0050593288882250075
Detector2,0.2,22,5,100,0.1388537048160008,0.01195733534748717
Detector2,0.2,22,6,100,0.23128645159404704,0.017779302890308157
Detector2,0.2,22,7,100,0.28074864903131797,0.020192884509840782
Detector2,0.2,22,8,100,0.3154663985134266,0.021594734992239455
Detector2,0.2,22,9,100,0.36441506223088,0.02316167246501439
Detector2,0.2,22,10,100,0.4104523919706188,0.02419812258962163
Detector,0.2,23,0,100,0.21190343830549138,0.01670003711398022
Detector,0.2,23,1,100,0.2115254962836981,0.016678246070563334
Detector,0.2,23,2,100,0.21250962202620974,0.016734928257248722
Detector,0.2,23,3,100,0.21670821610445687,0.016974576517728088
Detector,0.2,23,4,100,0.23327696396315198,0.017885882204728625
Detector,0.2,23,5,100,0.2874149310247649,0.020480758844879453
Detector,0.2,23,6,100,0.37437851324704663,0.023421924206597756
Detector,0.2,23,7,100,0.43927350253561975,0.02463122925057086
Detector,0.2,23,8,100,0.4823231690590161,0.024968752964788385
Detector,0.2,23,9,100,0.5525351619066494,0.024724005676344214
Detector,0.2,23,10,100,0.5849376640098759,0.024278559323254543
Liar,0.2,23,0,100,1.2558649904852812,0.09737234087961194
Liar,0.2,23,1,100,1.7348279101197166,0.06316407274880183
Liar,0.2,23,2,100,2.4067877874469095,0.03808325012065458
Liar,0.2,23,3,100,3.212360133021491,0.021498060144814625
Liar,0.2,23,4,100,4.1029422175905275,0.011404127242513799
Liar,0.2,23,5,100,5.0445560784599435,0.005649816320323595
Liar,0.2,23,6,100,6.016401445691533,0.0025423730973350026
Liar,0.2,23,7,100,7.0041636239675835,9.571192432658042e-4
Liar,0.2,23,8,100,7.999243310308704,2.056506837290985e-4
Liar,0.2,23,9,100,8.997508379390485,1.1811090308494891e-4
Liar,0.2,23,10,100,9.997200966808256,2.1650957683806276e-4
Detector2,0.2,23,0,100,0.00743519655503422,7.379914407222227e-4
Detector2,0.2,23,1,100,0.003983299933513212,3.967433255152886e-4
Detector2,0.2,23,2,100,0.005904704625374294,5.869839088661377e-4
Detector2,0.2,23,3,100,0.014497308857247676,0.0014287136893145244
Detector2,0.2,23,4,100,0.04337472801723032,0.004149336098666162
Detector2,0.2,23,5,100,0.11652821183189842,0.010294938767915863
Detector2,0.2,23,6,100,0.1973007943885348,0.01583731909221879
Detector2,0.2,23,7,100,0.2350751232325055,0.017981480966972788
Detector2,0.2,23,8,100,0.25122546355674996,0.018811123001744607
Detector2,0.2,23,9,100,0.2704538617644414,0.019730857042114185
Detector2,0.2,23,10,100,0.3012239695851446,0.021048808973251246
Detector,0.2,24,0,100,0.2115406601085884,0.016679120922941108
Detector,0.2,24,1,100,0.21127219082747997,0.016663625221043688
Detector,0.2,24,2,100,0.21205159589482642,0.016708571657328367
Detector,0.2,24,3,100,0.21535223405988352,0.016897564934530068
Detector,0.2,24,4,100,0.2284756882578921,0.01762745481329746
Detector,0.2,24,5,100,0.272640397627147,0.019830761120885818
Detector,0.2,24,6,100,0.3475403899229161,0.022675606729514353
Detector,0.2,24,7,100,0.40721667351193586,0.024139125432580934
Detector,0.2,24,8,100,0.4483860881660231,0.024733600410519446
Detector,0.2,24,9,100,0.49391795420519263,0.02499630087189499
Detector,0.2,24,10,100,0.5266412452140719,0.02492902440534437
Liar,0.2,24,0,100,0.9407107686914853,0.06879195307476785
Liar,0.2,24,1,100,1.5323113627532203,0.04295398426552754
Liar,0.2,24,2,100,2.286605485823091,0.025168109505157816
Liar,0.2,24,3,100,3.1461462891238074,0.013930011142911067
Liar,0.2,24,4,100,4.069245058786709,0.007291383045585581
Liar,0.2,24,5,100,5.029021529421698,0.0035727163772406416
Liar,0.2,24,6,100,6.010010354800233,0.0015981725089793015
Liar,0.2,24,7,100,7.002050481155439,6.093214590391775e-4
Liar,0.2,24,8,100,7.999001330554767,1.4523337614037228e-4
Liar,0.2,24,9,100,8.998116066026448,7.157395886492548e-5
Liar,0.2,24,10,100,9.99802781537483,1.3713169270415914e-4
Detector2,0.2,24,0,100,0.005820756826850892,5.786875616813561e-4
Detector2,0.2,24,1,100,0.003131221521234276,3.121416973019235e-4
Detector2,0.2,24,2,100,0.004662042233230635,4.640307595446209e-4
Detector2,0.2,24,3,100,0.01151950644165052,0.0011386807412991293
Detector2,0.2,24,4,100,0.035081080411356866,0.003385039820852878
Detector2,0.2,24,5,100,0.09919006518218272,0.008935139615133706
Detector2,0.2,24,6,100,0.1813956563437534,0.014849127220337233
Detector2,0.2,24,7,100,0.23088935525973162,0.017757946088747707
Detector2,0.2,24,8,100,0.2624857734920555,0.019358699220633283
Detector2,0.2,24,9,100,0.2997565132028288,0.020990254599531112
Detector2,0.2,24,10,100,0.34742928988645316,0.022672217841544808
Detector,0.2,25,0,100,0.21872938190930505,0.017088683939887845
Detector,0.2,25,1,100,0.21850332393201768,0.017075962136267744
Detector,0.2,25,2,100,0.21916409800571302,0.017113119615105525
Detector,0.2,25,3,100,0.22197742357137928,0.017270344699599174
Detector,0.2,25,4,100,0.23332854074111473,0.017888633281673668
Detector,0.2,25,5,100,0.2734795769725424,0.01986884979514616
Detector,0.2,25,6,100,0.3507256603760907,0.02277171715298458
Detector,0.2,25,7,100,0.4272386065115918,0.0244705779617625
Detector,0.2,25,8,100,0.5006503245625894,0.02499995770779633
Detector,0.2,25,9,100,0.5786946164961794,0.024380715733451925
Detector,0.2,25,10,100,0.6426071771839026,0.0229663193015639
Liar,0.2,25,0,100,0.8170780730425511,0.05977476281933386
Liar,0.2,25,1,100,1.4579860951627308,0.03653628395140789
Liar,0.2,25,2,100,2.245085073291774,0.02105816271931095
Liar,0.2,25,3,100,3.1246615698293883,0.011521549091989514
Liar,0.2,25,4,100,4.0592232182870855,0.005988947304390463
Liar,0.2,25,5,100,5.025113181947082,0.0029282119495278912
Liar,0.2,25,6,100,6.008829277333533,0.001312055658848013
Liar,0.2,25,7,100,7.001902986146219,5.022542953534821e-4
Liar,0.2,25,8,100,7.999228269500924,1.204718008659806e-4
Liar,0.2,25,9,100,8.99842961008199,5.5066659393770425e-5
Liar,0.2,25,10,100,9.998355069979942,1.1050622413618912e-4
Detector2,0.2,25,0,100,0.004449332850283032,4.429536287470424e-4
Detector2,0.2,25,1,100,0.002425403826601722,2.419521242879628e-4
Detector2,0.2,25,2,100,0.0036471278006879986,3.6338262594934475e-4
Detector2,0.2,25,3,100,0.009061254658794133,8.979148322802615e-4
Detector2,0.2,25,4,100,0.027893038790478178,0.002711501717751106
Detector2,0.2,25,5,100,0.0811768111491977,0.007458713648084518
Detector2,0.2,25,6,100,0.15367109560013242,0.013005628997718741
Detector2,0.2,25,7,100,0.1991393881825514,0.015948289225683053
Detector2,0.2,25,8,100,0.22865948229426256,0.017637432345118238
Detector2,0.2,25,9,100,0.2660250501648686,0.019525572284964772
Detector2,0.2,25,10,100,0.3163037296062668,0.021625568024343247
Detector,0.5,-10,0,100,0.467005085412286,0.024891133561134947
Detector,0.5,-10,1,100,0.5778178212568544,0.024394438669483626
Detector,0.5,-10,2,100,0.6697628149376896,0.022118058666443174
Detector,0.5,-10,3,100,0.7233272011882343,0.02001249612094299
Detector,0.5,-10,4,100,0.7347567474891753,0.01948892695083036
Detector,0.5,-10,5,100,0.7363786232146153,0.01941251464871629
Detector,0.5,-10,6,100,0.7622460315098487,0.018122701895733544
Detector,0.5,-10,7,100,0.812995326347696,0.015203392568449927
Detector,0.5,-10,8,100,0.8663125564071072,0.011581511101848987
Detector,0.5,-10,9,100,0.898181781499719,0.009145126888171009
Detector,0.5,-10,10,100,0.9099234002437699,0.008196280593258599
Liar,0.5,-10,0,100,5.6197668777694405,0.08638986093971128
Liar,0.5,-10,1,100,5.585283817103724,0.08785580872285524
Liar,0.5,-10,2,100,5.497602218898372,0.09112447009471823
Liar,0.5,-10,3,100,5.4013251613111875,0.09478634223014702
Liar,0.5,-10,4,100,5.342158469242959,0.0973370460745215
Liar,0.5,-10,5,100,5.349615979772918,0.09766434203659562
Liar,0.5,-10,6,100,5.495324019934925,0.09334070262982186
Liar,0.5,-10,7,100,5.897595831907831,0.08027490122833111
Liar,0.5,-10,8,100,6.602197844299823,0.05580632152961762
Liar,0.5,-10,9,100,7.530548690874379,0.01989171130371564
Liar,0.5,-10,10,100,8.564475099739184,0.031769240233059805
Detector2,0.5,-10,0,100,0.9966022318030834,3.386223368196639e-4
Detector2,0.5,-10,1,100,0.992685420922807,7.261076010116507e-4
Detector2,0.5,-10,2,100,0.9745960848337997,0.002475855626042883
Detector2,0.5,-10,3,100,0.9125183698432903,0.00798285945418344
Detector2,0.5,-10,4,100,0.7989589009821375,0.01606235755235525
Detector2,0.5,-10,5,100,0.7004449228866862,0.02098218328889504
Detector2,0.5,-10,6,100,0.6659170903467417,0.022247151913087116
Detector2,0.5,-10,7,100,0.6901004922534681,0.021386180284498908
Detector2,0.5,-10,8,100,0.7557701499400434,0.01845816303996477
Detector2,0.5,-10,9,100,0.8210560034877246,0.014692304262449019
Detector2,0.5,-10,10,100,0.8380235218844574,0.013574009865282777
Detector,0.5,-9,0,100,0.42687567097837964,0.02446528325051378
Detector,0.5,-9,1,100,0.5252610045629121,0.024936188164847252
Detector,0.5,-9,2,100,0.605739524773083,0.023881915290076255
Detector,0.5,-9,3,100,0.6497373505811563,0.022757872584093588
Detector,0.5,-9,4,100,0.6557704362766247,0.022573557118219
Detector,0.5,-9,5,100,0.6554892512160596,0.022582309275626912
Detector,0.5,-9,6,100,0.6794406371920954,0.02178010577240948
Detector,0.5,-9,7,100,0.7282418290216305,0.01979056674848608
Detector,0.5,-9,8,100,0.7797247562787633,0.01717540607247865
Detector,0.5,-9,9,100,0.8101894521672368,0.015378250376418951
Detector,0.5,-9,10,100,0.8213330140322043,0.014674509409297922
Liar,0.5,-9,0,100,5.5930042601141805,0.08186193221332995
Liar,0.5,-9,1,100,5.551447372581698,0.08344760388550596
Liar,0.5,-9,2,100,5.458098557970531,0.0866932973215911
Liar,0.5,-9,3,100,5.36244503589492,0.09012722407445026
Liar,0.5,-9,4,100,5.312885446753315,0.09222697589370239
Liar,0.5,-9,5,100,5.338920053878017,0.09186503208127825
Liar,0.5,-9,6,100,5.518850205187979,0.08666143228501304
Liar,0.5,-9,7,100,5.978288813514106,0.07276091607381222
Liar,0.5,-9,8,100,6.746887866815516,0.04808336123140644
Liar,0.5,-9,9,100,7.719047836973254,0.013918158281932439
Liar,0.5,-9,10,100,8.77225958619481,0.03446498350377367
Detector2,0.5,-9,0,100,0.9955451852148817,4.434969410348624e-4
Detector2,0.5,-9,1,100,0.9904728214597944,9.436411409268618e-4
Detector2,0.5,-9,2,100,0.9674629996210885,0.003147834398525421
Detector2,0.5,-9,3,100,0.8928610180170606,0.009566022052259876
Detector2,0.5,-9,4,100,0.7696739031086697,0.017727598598213583
Detector2,0.5,-9,5,100,0.6736846507571936,0.021983364209135166
Detector2,0.5,-9,6,100,0.6443876700620699,0.022915220073404685
Detector2,0.5,-9,7,100,0.670792804017351,0.022082981809589074
Detector2,0.5,-9,8,100,0.7370118464405215,0.019382538464685465
Detector2,0.5,-9,9,100,0.8054591267394468,0.01566947218915746
Detector2,0.5,-9,10,100,0.8251785390491974,0.014425891774182964
Detector,0.5,-8,0,100,0.46626014359617207,0.02488616220898491
Detector,0.5,-8,1,100,0.5757447876579334,0.024426272714265458
Detector,0.5,-8,2,100,0.6623898114885955,0.02236295491246984
